YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201607,105744,634938,3,0.44,WNW,OAK PLAINS,36.4334,-87.1767,3626004,8710602
201607,105744,634938,4,2.19,SE,MC ALLISTERS XRDS,36.3304,-87.319,3619824,8719140
201607,105744,634938,5,4.71,WSW,SHILOH,36.3487,-87.5804,3620922,8734824
201607,105744,635035,1,0.0,N,GAINESBORO,36.35,-85.65,3621000,8539000
201607,105744,635036,1,0.0,N,KEMPVILLE,36.35,-85.87,3621000,8552200
201607,105825,635063,1,2.12,SW,GRIMSLEY,36.2449,-85.0021,3614694,85126
201607,105825,635064,1,0.0,N,LIVINGSTON,36.38,-85.32,3622800,8519200
201607,105825,635066,1,0.0,N,CLARKRANGE,36.18,-85.02,3610800,851200
201611,110978,662327,1,1.33,ESE,GLOVER HILL,35.06,-85.63,353600,8537800
201607,108875,652210,1,0.31,NW,TEMPLETON,36.1735,-89.2236,3610410,8913416
201607,108875,652210,2,0.08,N,TEMPLETON,36.1711,-89.2202,3610266,8913212
201611,110978,662348,1,0.57,W,CHICKAMAUGA,35.07,-85.26,354200,8515600
201611,110978,662349,1,0.0,N,WEST KNOXVILLE,35.97,-83.95,3558200,8357000
201608,108671,650925,1,0.29,ENE,FREMONT,36.4324,-89.1956,3625944,8911736
201608,108671,650925,2,1.9,SE,FREMONT,36.4089,-89.1781,3624534,8910686
201611,110978,662328,1,0.56,E,NEW HARMONY,35.55,-85.12,3533000,857200
201611,110978,662329,1,2.36,NNW,SNOW HILL,35.21,-85.07,3512600,854200
201611,110978,662350,1,0.69,S,EUREKA,35.26,-84.87,3515600,8452200
201607,107248,643301,1,3.0,NW,BIG SANDY,36.2607,-88.1181,3615642,887086
201607,107248,643301,2,2.04,NNW,BIG SANDY,36.2587,-88.0884,3615522,885304
201611,110978,662324,1,0.69,N,PIKEVILLE,35.61,-85.2,3536600,8512000
201611,110978,662325,1,1.69,E,MORGANVILLE,35.25,-85.44,3515000,8526400
201606,105855,635102,1,0.7,NNW,HUMBOLDT ARPT,35.8092,-88.8755,3548552,8852530
201606,105855,635102,2,1.49,ENE,HUMBOLDT ARPT,35.8072,-88.8449,3548432,8850694
201606,105855,635102,3,2.07,E,HUMBOLDT ARPT,35.8021,-88.8332,3548126,8849992
201606,105855,635102,4,1.7,ESE,HUMBOLDT ARPT,35.7935,-88.8408,3547610,8850448
201606,105855,635102,5,0.2,SSW,HUMBOLDT ARPT,35.7974,-88.8715,3547844,8852290
201606,105855,635102,6,0.48,W,HUMBOLDT ARPT,35.7995,-88.8785,3547970,8852710
201606,106223,637897,1,0.76,E,SPOUT SPGS,36.4312,-89.2864,3625872,8917184
201606,106223,637899,1,3.13,WSW,WAY,36.1102,-88.0547,366612,883282
201606,106223,637899,2,1.63,SSW,EVA,36.0497,-88.0348,362982,882088
201606,106229,642958,1,0.61,N,PARSONS,35.6587,-88.128,3539522,887680
201606,106229,642958,2,0.63,NNE,PARSONS,35.6587,-88.1264,3539522,887584
201606,106229,642958,3,0.54,NNE,PARSONS,35.6573,-88.1267,3539438,887602
201606,106229,642958,4,0.53,NNE,PARSONS,35.6574,-88.1278,3539444,887668
201606,106229,642960,1,0.9,NNW,OAKLAND,35.2412,-89.5281,3514472,8931686
201606,106229,642960,2,0.77,SE,OAKLAND,35.2234,-89.5091,3513404,8930546
201611,110978,662352,1,0.89,NW,ROGERSVILLE,36.41,-83.01,3624600,83600
201611,110978,662326,1,1.83,ESE,CONDRA,35.26,-85.44,3515600,8526400
201607,107467,644310,1,1.65,E,TIMBER LAKE,35.72,-88.3706,3543200,8822236
201607,107467,644310,2,2.09,NW,ALBERTON,35.721,-88.3567,3543260,8821402
201607,107467,644310,3,1.63,WNW,ALBERTON,35.7081,-88.3574,3542486,8821444
201607,107467,644310,4,1.83,N,LAW,35.7065,-88.3689,3542390,8822134
201611,110978,662330,1,2.36,NNE,OAK GROVE,35.26,-85.68,3515600,8540800
201611,110978,662331,1,2.36,NNW,SNOW HILL,35.21,-85.07,3512600,854200
201611,110978,662332,1,1.49,SSW,EUREKA,35.25,-84.88,3515000,8452800
201611,110978,662351,1,0.0,N,MARYVILLE,35.75,-83.97,3545000,8358200
201611,110978,662353,1,0.69,N,BEAN STATION,36.34,-83.28,3620400,8316800
201608,108668,654625,1,5.0,W,BEMIS,35.58,-88.919,3534800,8855140
201608,108668,654625,2,2.47,SSW,MADISON HALL,35.5356,-88.8918,3532136,8853508
201606,106229,642961,1,0.24,ESE,OAKLAND,35.2287,-89.5162,3513722,8930972
201606,106229,642962,1,2.17,WNW,GERMANTOWN,35.0865,-89.8576,355190,8951456
201606,106229,642962,2,2.19,W,GERMANTOWN,35.0856,-89.8581,355136,8951486
201606,106229,642962,3,2.3,W,GERMANTOWN,35.0856,-89.86,355136,8951600
